"","year","chinook","pod","heading","whales","sot.n","tot.time","rolling","cartwheel","breach","pecslap","dorsal.slap","tailslap","other.perc","spyhop","tide","tot.breach","tot.perc","pwm","bwm","swm","npods"
"415",2004,0.6,"L","S",9,1.22,45,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"416",2004,0.6,"L","S",2,0.5,27,0,0,2,0,0,20,0,0,"flood",2,20,0.37037037037037,0.037037037037037,0,1
"417",2004,0.6,NA,"NS",NA,NA,14,0,0,0,0,0,0,0,0,"flood",0,0,NA,NA,NA,NA
"418",2004,0.6,"JL","N",33,0.27,20,3,1,9,1,3,1,2,2,"flood",10,7,0.0106060606060606,0.0151515151515152,0.00303030303030303,2
"419",2004,0.6,"JKL","N",67,0.76,60,6,5,12,1,1,35,3,6,"ebb",17,40,0.00995024875621891,0.00422885572139303,0.00149253731343284,3
"420",2004,0.6,"L","N",13,1.46,29,1,0,1,0,0,3,0,1,"flood",1,3,0.00795755968169761,0.0026525198938992,0.0026525198938992,1
"421",2004,0.6,"L","S",8,1.38,27,1,0,1,0,0,2,1,2,"flood",1,3,0.0138888888888889,0.00462962962962963,0.00925925925925926,1
"422",2004,0.6,"JKL","N",37,0.49,29,1,3,20,0,0,3,4,3,"flood",23,7,0.0065237651444548,0.0214352283317801,0.00279589934762349,3
"423",2005,0.08,"J","N",12,1.75,28,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"424",2005,0.08,"J","N",5,0.2,15,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"425",2005,0.08,"J","NS",1,NA,8,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"426",2005,0.08,"J","N",4,1.5,15,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"427",2005,0.08,"J","N",17,5.29,105,0,0,0,0,0,7,3,0,"flood",0,10,0.00560224089635854,0,0,1
"428",2005,0.08,"J","N",7,0.14,13,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"429",2005,0.08,"J","S",1,1,8,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"430",2005,0.08,"J","N",10,5.6,74,0,0,0,0,0,1,0,0,"slack",0,1,0.00135135135135135,0,0,1
"431",2005,0.08,"J","NS",17,NA,101,0,0,7,0,0,13,1,0,"ebb",7,14,0.0081537565521258,0.0040768782760629,0,1
"432",2005,0.08,"J","NS",3,NA,18,0,0,1,0,0,2,0,0,"ebb",1,2,0.037037037037037,0.0185185185185185,0,1
"433",2005,0.08,"J","S",11,2,32,0,0,6,0,0,3,1,1,"ebb",6,4,0.0113636363636364,0.0170454545454545,0.00284090909090909,1
"434",2005,0.08,"J","NS",3,NA,27,0,0,0,0,0,1,0,0,"slack",0,1,0.0123456790123457,0,0,1
"435",2005,0.08,"J","N",13,1.04,34,0,0,2,0,0,0,0,0,"ebb",2,0,0,0.00452488687782805,0,1
"436",2005,0.08,"JK","N",24,1,30,0,0,0,0,0,2,0,0,"flood",0,2,0.00277777777777778,0,0,2
"437",2005,0.08,"L","N",9,0.11,29,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"438",2005,0.08,"KL","S",20,1.35,33,0,0,4,0,0,6,0,3,"flood",4,6,0.00909090909090909,0.00606060606060606,0.00454545454545455,2
"439",2005,0.08,NA,"NS",9,NA,15,0,0,0,0,0,0,0,2,"flood",0,0,0,0,0.0148148148148148,NA
"440",2005,0.08,"JK","N",31,0.65,30,0,1,0,0,0,2,0,0,"flood",1,2,0.0021505376344086,0.0010752688172043,0,2
"441",2005,0.08,"J","S",8,0.13,12,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"442",2005,0.08,"JKL","N",39,0.43,17,0,5,2,2,0,22,0,2,"flood",7,24,0.0361990950226244,0.0105580693815988,0.00301659125188537,3
"443",2005,0.08,"J","S",7,NA,21,0,0,1,0,0,1,0,0,"flood",1,1,0.00680272108843537,0.00680272108843537,0,1
"444",2005,0.08,"JK","N",33,2.22,35,1,2,3,1,0,2,1,1,"flood",5,4,0.00346320346320346,0.00432900432900433,0.000865800865800866,2
"445",2005,0.08,"J","S",9,NA,45,1,0,1,3,0,9,0,1,"flood",1,12,0.0296296296296296,0.00246913580246914,0.00246913580246914,1
"446",2005,0.08,"J","N",8,10.5,72,2,0,2,2,0,8,0,0,"flood",2,10,0.0173611111111111,0.00347222222222222,0,1
"447",2005,0.08,"K","S",21,0.86,27,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"448",2005,0.08,"JKL","N",34,0.35,34,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,3
"449",2005,0.08,"JK","N",35,0.54,31,2,0,0,0,0,7,0,1,"ebb",0,7,0.00645161290322581,0,0.000921658986175115,2
"450",2005,0.08,"K","S",11,0.27,9,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"451",2005,0.08,"K","NS",1,NA,13,0,0,1,0,0,0,0,1,"flood",1,0,0,0.0769230769230769,0.0769230769230769,1
"452",2005,0.08,"JK","N",10,0.4,41,0,1,9,0,0,5,1,1,"flood",10,6,0.0146341463414634,0.024390243902439,0.0024390243902439,2
"453",2005,0.08,"K","S",14,0.14,13,0,1,0,0,0,0,0,0,"flood",1,0,0,0.00549450549450549,0,1
"454",2005,0.08,"K","NS",4,3.25,35,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"455",2005,0.08,"JK","NS",21,NA,38,2,2,14,0,0,8,1,2,"flood",16,9,0.0112781954887218,0.0200501253132832,0.0025062656641604,2
"456",2005,0.08,"KL","N",19,2.16,52,0,0,1,1,0,0,0,0,"flood",1,1,0.00101214574898785,0.00101214574898785,0,2
"457",2005,0.08,"L","SN",5,NA,49,0,0,0,0,0,1,0,1,"flood",0,1,0.00408163265306122,0,0.00408163265306122,1
"458",2005,0.08,"L","S",19,2.63,64,0,0,0,0,0,1,0,0,"flood",0,1,0.000822368421052632,0,0,1
"459",2005,0.08,"J","N",25,0.81,48,0,0,0,0,0,1,0,0,"slack",0,1,0.000833333333333333,0,0,1
"460",2005,0.08,"K","N",13,1.24,14,0,0,1,0,0,0,0,0,"flood",1,0,0,0.00549450549450549,0,1
"461",2005,0.08,"K","NS",NA,NA,15,1,1,0,1,0,17,0,1,"flood",1,18,NA,NA,NA,1
"462",2005,0.08,"L","S",27,0.58,15,0,1,3,0,0,5,0,1,"ebb",4,5,0.0123456790123457,0.00987654320987654,0.00246913580246914,1
"463",2005,0.08,"K","NS",NA,NA,14,0,0,0,0,0,0,0,0,"flood",0,0,NA,NA,NA,1
"464",2005,0.08,"K","NS",19,NA,38,2,1,4,1,0,10,0,2,"flood",5,11,0.0152354570637119,0.00692520775623269,0.00277008310249307,1
"465",2005,0.08,"K","S",16,0.31,11,0,0,1,0,0,2,0,0,"ebb",1,2,0.0113636363636364,0.00568181818181818,0,1
"466",2005,0.08,"JK","N",6,1.83,86,0,3,2,1,0,34,0,5,"flood",5,35,0.0678294573643411,0.00968992248062015,0.00968992248062015,2
"467",2005,0.08,"JK","N",27,0.81,34,7,3,5,2,0,12,3,7,"flood",8,17,0.0185185185185185,0.00871459694989107,0.00762527233115468,2
"468",2005,0.08,"L","NS",17,NA,NA,0,0,2,0,0,17,0,0,"ebb",2,17,NA,NA,NA,1
"469",2005,0.08,"L",NA,17,0.47,16,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"470",2005,0.08,"KL","N",20,1.75,40,0,0,0,0,0,2,0,0,"slack",0,2,0.0025,0,0,2
"471",2005,0.08,"K","S",12,0.58,12,0,0,1,0,0,0,0,0,"ebb",1,0,0,0.00694444444444444,0,1
"472",2005,0.08,"L","S",15,1.2,24,0,0,2,0,0,2,0,0,"slack",2,2,0.00555555555555556,0.00555555555555556,0,1
"473",2005,0.08,"L","S",4,0.25,9,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"474",2005,0.08,"K","NS",2,NA,13,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"475",2005,0.08,"JK","N",36,0.47,29,1,2,5,1,0,5,0,0,"flood",7,6,0.00574712643678161,0.00670498084291188,0,2
"476",2005,0.08,"K","S",20,1.9,56,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"477",2005,0.08,"KL","N",50,1.26,79,0,0,0,0,0,26,1,0,"flood",0,27,0.00683544303797468,0,0,2
"478",2005,0.08,"KL","N",35,2.49,135,0,0,14,0,2,9,0,0,"flood",14,11,0.00232804232804233,0.00296296296296296,0,2
"479",2005,0.08,"J","N",15,2,46,0,0,3,0,0,5,0,3,"flood",3,5,0.0072463768115942,0.00434782608695652,0.00434782608695652,1
"480",2005,0.08,"J","S",20,1.4,34,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"481",2005,0.08,"J","N",15,1.4,30,0,1,3,0,0,0,1,0,"flood",4,1,0.00222222222222222,0.00888888888888889,0,1
"482",2005,0.08,"J","NS",3,NA,18,0,0,0,0,0,0,1,1,"flood",0,1,0.0185185185185185,0,0.0185185185185185,1
"483",2005,0.08,"J","N",24,0.79,43,0,0,0,0,0,4,0,0,"ebb",0,4,0.00387596899224806,0,0,1
"484",2005,0.08,"J","S",8,0.88,21,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"485",2005,0.08,"J","N",21,2.24,70,0,0,1,0,0,1,0,0,"flood",1,1,0.000680272108843537,0.000680272108843537,0,1
"486",2005,0.08,"J","NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1
"487",2005,0.08,"J","N",21,1.38,40,0,0,0,1,0,5,0,0,"flood",0,6,0.00714285714285714,0,0,1
"488",2005,0.08,"J","N",14,3.07,55,0,0,0,0,0,1,0,0,"flood",0,1,0.0012987012987013,0,0,1
"489",2005,0.08,"J","S",8,1.75,25,0,0,2,0,0,7,0,0,"flood",2,7,0.035,0.01,0,1
"490",2005,0.08,"J","N",16,1.13,38,0,0,0,1,0,2,0,0,"flood",0,3,0.00493421052631579,0,0,1
"491",2005,0.08,"K","N",9,0.78,20,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"492",2005,0.08,"JKL","N",NA,NA,73,1,1,19,2,0,12,0,1,"flood",20,14,NA,NA,NA,3
"493",2005,0.08,"JL","N",23,0.26,25,0,2,0,0,0,9,2,0,"flood",2,11,0.0191304347826087,0.00347826086956522,0,2
"494",2005,0.08,"J","N",24,0.5,20,0,0,2,1,1,3,0,1,"flood",2,5,0.0104166666666667,0.00416666666666667,0.00208333333333333,1
"495",2005,0.08,"JL","N",21,0.76,25,0,0,1,0,1,6,0,0,"flood",1,7,0.0133333333333333,0.0019047619047619,0,2
"496",2005,0.08,"L","S",6,2.5,23,0,0,1,0,0,0,0,1,"ebb",1,0,0,0.0072463768115942,0.0072463768115942,1
"497",2005,0.08,"JKL","S",18,1,24,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,3
"498",2005,0.08,NA,"S",2,NA,8,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,NA
"499",2005,0.08,"JKL","S",14,NA,37,0,0,0,0,0,1,0,0,"slack",0,1,0.00193050193050193,0,0,3
"500",2005,0.08,"JKL","N",10,0.9,19,0,0,0,0,0,2,0,0,"slack",0,2,0.0105263157894737,0,0,3
"501",2005,0.08,"J","NS",20,0.75,60,0,0,6,0,0,0,0,0,"flood",6,0,0,0.005,0,1
"502",2005,0.08,NA,"NS",8,1.38,20,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,NA
"503",2005,0.08,"JKL","N",90,0.21,29,0,3,8,3,0,8,0,1,"slack",11,11,0.00421455938697318,0.00421455938697318,0.000383141762452107,3
"504",2006,0.29,"J","NS",9,NA,48,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"505",2006,0.29,"J","NS",19,3.53,76,0,2,2,5,1,9,0,7,"ebb",4,15,0.010387811634349,0.00277008310249307,0.00484764542936288,1
"506",2006,0.29,"L","NS",NA,NA,7,1,0,1,1,0,6,0,0,"flood",1,7,NA,NA,NA,1
"507",2006,0.29,"J","NS",12,NA,46,0,0,0,1,0,4,0,1,"flood",0,5,0.00905797101449275,0,0.00181159420289855,1
"508",2006,0.29,"J","N",3,0.33,15,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"509",2006,0.29,"J","N",9,0.11,11,0,0,0,1,0,0,0,0,"ebb",0,1,0.0101010101010101,0,0,1
"510",2006,0.29,"J","N",23,1.96,53,0,0,2,0,0,0,0,0,"flood",2,0,0,0.00164068908941756,0,1
"511",2006,0.29,"JL","N",24,0.96,34,0,5,0,2,2,23,0,1,"ebb",5,27,0.0330882352941176,0.00612745098039216,0.00122549019607843,2
"512",2006,0.29,"J","N",23,2.7,87,0,0,0,1,0,3,0,1,"flood",0,4,0.00199900049975012,0,0.000499750124937531,1
"513",2006,0.29,"J","NS",6,NA,52,0,0,0,0,0,2,0,0,"ebb",0,2,0.00641025641025641,0,0,1
"514",2006,0.29,"J","N",14,0.07,7,0,2,1,0,0,3,0,0,"flood",3,3,0.0306122448979592,0.0306122448979592,0,1
"515",2006,0.29,"J","S",23,3.7,102,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"516",2006,0.29,"J","N",12,1,49,0,0,1,0,0,0,0,0,"flood",1,0,0,0.00170068027210884,0,1
"517",2006,0.29,"L","N",9,1,19,0,0,0,0,0,1,0,0,"flood",0,1,0.00584795321637427,0,0,1
"518",2006,0.29,"J","N",20,3.35,84,1,1,0,1,1,9,0,2,"ebb",1,11,0.00654761904761905,0.000595238095238095,0.00119047619047619,1
"519",2006,0.29,"J","N",20,2,62,0,0,1,0,0,3,0,0,"ebb",1,3,0.00241935483870968,0.000806451612903226,0,1
"520",2006,0.29,"J","NS",8,NA,39,0,0,1,0,0,2,0,2,"flood",1,2,0.00641025641025641,0.00320512820512821,0.00641025641025641,1
"521",2006,0.29,"J","N",22,1.91,55,0,0,5,3,0,4,0,1,"flood",5,7,0.00578512396694215,0.00413223140495868,0.000826446280991736,1
"522",2006,0.29,"J","S",21,1.29,30,0,0,0,0,0,1,0,0,"flood",0,1,0.00158730158730159,0,0,1
"523",2006,0.29,"J","N",15,0.53,16,0,0,0,0,0,13,0,0,"flood",0,13,0.0541666666666667,0,0,1
"524",2006,0.29,"J","N",23,2.65,72,1,0,0,0,0,0,0,1,"flood",0,0,0,0,0.000603864734299517,1
"525",2006,0.29,NA,"N",5,0.2,11,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,NA
"526",2006,0.29,"J","N",15,0.33,15,1,2,5,2,1,7,0,0,"flood",7,10,0.0444444444444444,0.0311111111111111,0,1
"527",2006,0.29,"JKL","NS",33,3.48,122,1,1,8,1,0,7,0,0,"flood",9,8,0.00198708395429707,0.0022354694485842,0,3
"528",2006,0.29,"J","S",19,0.58,17,0,0,8,0,0,1,0,0,"ebb",8,1,0.00309597523219814,0.0247678018575851,0,1
"529",2006,0.29,"J","S",25,1.2,38,0,0,0,0,0,11,2,0,"ebb",0,13,0.0136842105263158,0,0,1
"530",2006,0.29,"L","NS",5,NA,25,0,0,2,0,0,1,0,0,"ebb",2,1,0.008,0.016,0,1
"531",2006,0.29,"K","N",13,1.85,33,0,2,0,0,0,4,0,0,"flood",2,4,0.00932400932400932,0.00466200466200466,0,1
"532",2006,0.29,"JKL","N",38,1.55,70,0,2,1,1,0,4,0,0,"flood",3,5,0.0018796992481203,0.00112781954887218,0,3
"533",2006,0.29,"JL","N",20,1.65,43,0,0,3,0,0,2,0,0,"flood",3,2,0.00232558139534884,0.00348837209302326,0,2
"534",2006,0.29,NA,"N",45,0.64,36,0,0,2,1,0,6,1,0,"flood",2,8,0.00493827160493827,0.00123456790123457,0,NA
"535",2006,0.29,"JL","N",25,2.72,79,0,0,1,0,0,2,0,0,"slack",1,2,0.0010126582278481,0.000506329113924051,0,2
"536",2006,0.29,"JL","N",23,1.17,41,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"537",2006,0.29,"JL","SN",23,NA,66,1,0,0,2,0,3,1,7,"flood",0,6,0.00395256916996047,0,0.00461133069828722,2
"538",2006,0.29,"KL","N",25,3.28,95,2,0,0,0,0,15,0,2,"ebb",0,15,0.00631578947368421,0,0.000842105263157895,2
"539",2006,0.29,"L","N",19,0.95,32,2,1,0,1,1,32,0,1,"ebb",1,34,0.0559210526315789,0.00164473684210526,0.00164473684210526,1
"540",2006,0.29,"L","S",27,0.74,31,2,1,8,14,0,29,1,3,"flood",9,44,0.052568697729988,0.010752688172043,0.003584229390681,1
"541",2006,0.29,"L","S",5,0.6,9,0,1,0,0,0,1,0,0,"flood",1,1,0.0222222222222222,0.0222222222222222,0,1
"542",2006,0.29,NA,"NS",3,NA,22,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,NA
"543",2006,0.29,"L","N",35,1.86,80,3,1,8,3,1,23,3,11,"flood",9,30,0.0107142857142857,0.00321428571428571,0.00392857142857143,1
"544",2006,0.29,"K","N",15,0.8,26,0,0,1,0,0,1,0,0,"ebb",1,1,0.00256410256410256,0.00256410256410256,0,1
"545",2006,0.29,"K","N",6,2.33,26,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"546",2006,0.29,"K","N",12,1.67,30,0,0,0,0,0,0,0,1,"ebb",0,0,0,0,0.00277777777777778,1
"547",2006,0.29,"J","N",9,3.89,48,0,0,0,0,0,4,0,0,"slack",0,4,0.00925925925925926,0,0,1
"548",2006,0.29,"J","N",12,4.5,58,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"549",2006,0.29,"L","S",5,3.8,38,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"550",2006,0.29,"L","S",4,0.25,9,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"551",2006,0.29,"L","S",9,0.56,20,0,0,3,0,0,1,0,1,"flood",3,1,0.00555555555555555,0.0166666666666667,0.00555555555555555,1
"552",2006,0.29,"JK","N",40,0.9,79,0,1,3,6,0,7,0,0,"flood",4,13,0.00411392405063291,0.00126582278481013,0,2
"553",2006,0.29,"K","S",16,1.25,29,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"554",2006,0.29,"K","N",14,0.29,15,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"555",2006,0.29,"JK","N",6,1.83,23,0,2,0,0,0,0,0,0,"flood",2,0,0,0.0144927536231884,0,2
"556",2006,0.29,"JK","N",38,1.18,58,0,0,4,0,0,5,0,0,"flood",4,5,0.00226860254083485,0.00181488203266788,0,2
"557",2006,0.29,"K","N",17,2.41,58,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"558",2006,0.29,"JK","SN",7,NA,52,0,0,1,0,0,0,0,0,"flood",1,0,0,0.00274725274725275,0,2
"559",2006,0.29,"K","NS",16,NA,75,0,0,4,0,0,10,0,0,"ebb",4,10,0.00833333333333333,0.00333333333333333,0,1
"560",2006,0.29,"K","NS",7,NA,56,0,0,0,0,0,1,0,0,"flood",0,1,0.00255102040816327,0,0,1
"561",2006,0.29,"JKL","N",31,1.65,61,0,0,0,0,0,2,0,0,"flood",0,2,0.00105764145954521,0,0,3
"562",2006,0.29,"JK","N",31,2.03,93,0,0,1,0,0,1,1,0,"ebb",1,2,0.000693721817551162,0.000346860908775581,0,2
"563",2006,0.29,"L","S",10,1.6,16,2,2,2,8,0,4,1,1,"ebb",4,13,0.08125,0.025,0.00625,1
"564",2006,0.29,"JK","N",17,2.82,55,0,0,0,1,0,1,0,1,"flood",0,2,0.00213903743315508,0,0.00106951871657754,2
"565",2006,0.29,"K","S",15,1.8,42,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"566",2006,0.29,"JK","N",24,0.54,24,0,0,0,1,0,36,0,1,"flood",0,37,0.0642361111111111,0,0.00173611111111111,2
"567",2006,0.29,"JK","S",42,1.07,52,0,0,0,5,0,14,1,3,"flood",0,20,0.00915750915750916,0,0.00137362637362637,2
"568",2006,0.29,"JK","N",33,0.76,25,1,0,6,0,0,6,1,6,"flood",6,7,0.00848484848484849,0.00727272727272727,0.00727272727272727,2
"569",2006,0.29,"K","S",20,2.15,60,0,0,2,1,0,10,0,0,"flood",2,11,0.00916666666666667,0.00166666666666667,0,1
"570",2006,0.29,"K","S",13,0.08,9,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"571",2006,0.29,"JKL","N",44,0.64,54,2,2,0,7,0,13,1,3,"flood",2,21,0.00883838383838384,0.000841750841750842,0.00126262626262626,3
"572",2006,0.29,"L","NS",9,NA,44,1,1,5,1,0,2,0,2,"flood",6,3,0.00757575757575758,0.0151515151515152,0.00505050505050505,1
"573",2006,0.29,"J","S",20,1.8,46,0,0,2,0,0,0,1,0,"flood",2,1,0.00108695652173913,0.00217391304347826,0,1
"574",2006,0.29,"J","N",11,0.55,17,0,2,0,0,0,6,0,0,"flood",2,6,0.0320855614973262,0.0106951871657754,0,1
"575",2006,0.29,"J","N",16,1.06,29,1,0,1,0,0,1,0,2,"flood",1,1,0.0021551724137931,0.0021551724137931,0.00431034482758621,1
"576",2006,0.29,"J","NS",13,NA,54,0,1,3,0,0,0,0,1,"flood",4,0,0,0.0056980056980057,0.00142450142450142,1
"577",2006,0.29,"JKL","N",30,0.97,40,0,0,0,0,1,1,0,4,"flood",0,2,0.00166666666666667,0,0.00333333333333333,3
"578",2006,0.29,"JKL","NS",22,0.91,59,0,0,10,0,0,3,0,3,"flood",10,3,0.00231124807395994,0.00770416024653313,0.00231124807395994,3
"579",2006,0.29,NA,"S",27,1.04,38,1,1,7,1,0,1,0,1,"flood",8,2,0.00194931773879142,0.00779727095516569,0.000974658869395711,NA
"580",2006,0.29,NA,"SN",7,NA,37,1,0,0,0,0,1,0,0,"flood",0,1,0.00386100386100386,0,0,NA
"581",2006,0.29,"JK","N",34,0.88,43,0,0,2,0,0,3,0,1,"flood",2,3,0.00205198358413133,0.00136798905608755,0.000683994528043776,2
"582",2006,0.29,"JKL","N",70,0.54,52,1,1,3,0,0,12,0,2,"flood",4,12,0.0032967032967033,0.0010989010989011,0.000549450549450549,3
"583",2006,0.29,"L","S",10,0.8,28,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"584",2007,-0.8,"J","N",18,2.17,55,0,0,0,1,0,2,0,0,"ebb",0,3,0.00303030303030303,0,0,1
"585",2007,-0.8,"J","S",10,1.2,22,0,0,0,0,0,0,2,0,"flood",0,2,0.00909090909090909,0,0,1
"586",2007,-0.8,"J","N",2,3,21,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"587",2007,-0.8,"J","S",15,4,66,0,0,0,0,0,1,0,0,"flood",0,1,0.00101010101010101,0,0,1
"588",2007,-0.8,"J","NS",5,NA,79,0,0,0,4,0,7,0,3,"flood",0,11,0.0278481012658228,0,0.00759493670886076,1
"589",2007,-0.8,"J","S",21,1.76,46,0,1,0,0,0,0,1,2,"slack",1,1,0.0010351966873706,0.0010351966873706,0.0020703933747412,1
"590",2007,-0.8,"J","NS",15,NA,63,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"591",2007,-0.8,"J","S",18,4.72,111,0,0,2,0,0,1,1,1,"flood",2,2,0.001001001001001,0.001001001001001,0.0005005005005005,1
"592",2007,-0.8,"J","N",9,1.44,35,0,0,9,0,0,19,0,2,"flood",9,19,0.0603174603174603,0.0285714285714286,0.00634920634920635,1
"593",2007,-0.8,"J","S",22,1.14,32,0,0,1,0,0,0,1,0,"ebb",1,1,0.00142045454545455,0.00142045454545455,0,1
"594",2007,-0.8,"J","N",19,1.7,51,0,1,6,0,0,4,1,5,"flood",7,5,0.00515995872033024,0.00722394220846233,0.00515995872033024,1
"595",2007,-0.8,"J","SN",19,NA,27,0,0,3,2,0,6,1,6,"flood",3,9,0.0175438596491228,0.00584795321637427,0.0116959064327485,1
"596",2007,-0.8,"J","NS",NA,NA,16,0,0,0,0,0,0,0,0,"ebb",0,0,NA,NA,NA,1
"597",2007,-0.8,"J","NS",2,NA,27,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"598",2007,-0.8,"J","N",14,1.07,22,0,0,7,1,0,4,2,0,"flood",7,7,0.0227272727272727,0.0227272727272727,0,1
"599",2007,-0.8,"J","S",19,2.37,53,0,0,1,0,0,0,0,0,"ebb",1,0,0,0.00099304865938431,0,1
"600",2007,-0.8,"J","N",17,2.29,49,1,0,1,0,0,1,0,0,"flood",1,1,0.00120048019207683,0.00120048019207683,0,1
"601",2007,-0.8,"J","NS",5,NA,53,0,0,0,0,0,0,0,0,"slack",0,0,0,0,0,1
"602",2007,-0.8,"J","NS",7,NA,49,0,0,6,14,0,4,2,0,"ebb",6,20,0.0583090379008746,0.0174927113702624,0,1
"603",2007,-0.8,"J","NS",15,NA,74,0,0,3,0,0,3,0,1,"slack",3,3,0.0027027027027027,0.0027027027027027,0.000900900900900901,1
"604",2007,-0.8,"J","N",13,0.54,19,0,0,5,0,0,6,0,1,"flood",5,6,0.0242914979757085,0.0202429149797571,0.00404858299595142,1
"605",2007,-0.8,"J","N",23,1.7,51,1,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"606",2007,-0.8,"J","N",16,1.13,36,0,10,17,0,0,16,1,0,"flood",27,17,0.0295138888888889,0.046875,0,1
"607",2007,-0.8,"J","S",23,1.26,35,0,0,1,0,0,0,0,0,"flood",1,0,0,0.00124223602484472,0,1
"608",2007,-0.8,"J","N",13,0.85,29,0,0,0,0,0,1,0,1,"flood",0,1,0.0026525198938992,0,0.0026525198938992,1
"609",2007,-0.8,"L","S",16,1.69,34,0,0,0,0,0,1,0,0,"flood",0,1,0.00183823529411765,0,0,1
"610",2007,-0.8,"JL","N",21,0.43,27,0,0,19,1,0,0,0,0,"flood",19,1,0.0017636684303351,0.0335097001763668,0,2
"611",2007,-0.8,"L","S",4,0.75,15,0,0,0,0,0,1,0,0,"flood",0,1,0.0166666666666667,0,0,1
"612",2007,-0.8,"J","S",17,0.18,11,0,0,6,0,0,4,0,0,"ebb",6,4,0.0213903743315508,0.0320855614973262,0,1
"613",2007,-0.8,"JL","N",14,0.36,20,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"614",2007,-0.8,"J","S",18,0.28,12,0,0,5,0,0,0,0,0,"ebb",5,0,0,0.0231481481481482,0,1
"615",2007,-0.8,"JL","N",21,0.33,25,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"616",2007,-0.8,"JL","N",20,0.3,27,0,0,0,0,0,0,1,0,"flood",0,1,0.00185185185185185,0,0,2
"617",2007,-0.8,"J","S",19,0.26,15,0,0,0,0,0,0,0,0,"ebb",0,0,0,0,0,1
"618",2007,-0.8,"J","N",19,0.16,14,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"619",2007,-0.8,"J","NS",9,NA,31,0,0,1,0,0,1,0,0,"slack",1,1,0.003584229390681,0.003584229390681,0,1
"620",2007,-0.8,"J","NS",12,NA,67,0,0,0,0,0,1,0,0,"flood",0,1,0.00124378109452736,0,0,1
"621",2007,-0.8,"J","N",15,0.73,18,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,1
"622",2007,-0.8,"JL","N",37,1.43,65,2,0,5,0,1,13,1,1,"flood",5,15,0.00623700623700624,0.00207900207900208,0.000415800415800416,2
"623",2007,-0.8,"JL","N",23,3.83,115,0,0,0,0,0,0,0,0,"flood",0,0,0,0,0,2
"624",2007,-0.8,"L","N",8,1.88,39,0,2,1,0,0,2,0,0,"flood",3,2,0.00641025641025641,0.00961538461538462,0,1
"625",2007,-0.8,"L","S",6,1,24,0,0,2,0,0,6,0,0,"flood",2,6,0.0416666666666667,0.0138888888888889,0,1
